Miner_ID,X_Position,Y_Position,Speed,Direction
Miner_1,0.0,24.30895616701143,1,3.192388907300021
Miner_2,100.0,55.219991169566484,3,6.088370385288194
Miner_3,100.0,0.0,3,5.90105809056304
Miner_4,0.0,0.0,4,3.895301805632313
Miner_5,100.0,100.0,1,0.8554297572241635
Miner_6,99.32033241636341,0.0,3,4.975283084434469
Miner_7,100.0,38.01758395046232,1,5.937022360519749
Miner_8,0.0,53.32743787613202,4,3.3490808788832145
Miner_9,100.0,0.0,4,5.39888020050867
Miner_10,8.951485602490441,100.0,4,1.7849218385297734
Miner_11,61.59947404692249,0.7532428528491248,1,5.260112116334486
Miner_12,1.271997971566364,95.61156880567756,2,2.059104085142414
Miner_13,96.49260204541386,30.555197877625695,1,5.782427309812406
Miner_14,100.0,0.0,4,5.681318744481395
Miner_15,61.318300842192315,100.0,1,2.33520115746833
Miner_16,100.0,95.90780003727063,2,0.07467125976565511
Miner_17,100.0,100.0,3,0.8935625695904665
Miner_18,0.0,100.0,4,2.696923517630953
Miner_19,100.0,40.11542413386348,1,0.17284853805761696
Miner_20,82.38352553722548,100.0,2,1.377293611411661
Miner_21,0.0,36.00997685902797,3,3.2930517130443198
Miner_22,100.0,100.0,4,1.5010204617722134
Miner_23,100.0,95.55316810968904,1,0.7874417557993766
Miner_24,0.0,99.78288611570223,2,3.0491697520335848
Miner_25,11.293572132680826,74.10301733728954,1,3.5468798333759857
Miner_26,87.3919471673858,0.0,4,4.93300416563907
Miner_27,100.0,100.0,4,0.47193543446783687
Miner_28,100.0,100.0,4,0.9992744428007074
Miner_29,100.0,100.0,4,1.3913028862347279
Miner_30,0.0,100.0,1,2.0386981108983337
Miner_31,50.061062945468926,0.0,2,4.9803098009007085
Miner_32,100.0,0.0,4,5.251376407683558
Miner_33,100.0,31.158566256421736,3,6.246438460668295
Miner_34,100.0,100.0,4,1.4785226270410503
Miner_35,100.0,0.0,2,5.9691069254513875
Miner_36,100.0,100.0,4,1.2762017388232987
Miner_37,44.3534888965466,100.0,1,0.8901298593233866
Miner_38,95.33980282381539,0.0,2,5.207243695635476
Miner_39,0.0,100.0,4,2.8987714613945723
Miner_40,24.806347501107343,100.0,2,1.5254378741089305
Miner_41,0.0,59.10275011394989,2,2.733133453399888
Miner_42,100.0,100.0,4,0.9318922199003543
Miner_43,100.0,0.0,3,5.6730683562157385
Miner_44,47.46893408193583,100.0,3,1.517507373125903
Miner_45,100.0,0.0,2,5.220336909584776
Miner_46,100.0,0.0,4,5.849806536616966
Miner_47,0.0,100.0,4,2.2595702719551025
Miner_48,98.37050711929264,100.0,3,1.0625946713365055
Miner_49,0.0,0.0,4,3.6104325036172518
Miner_50,71.00611903621888,88.9901634382098,1,0.5563807426098781
Miner_51,100.0,0.0,4,5.180227184275376
Miner_52,100.0,84.72940544849854,2,0.5535955144676288
Miner_53,0.0,0.0,3,3.553121689169263
Miner_54,67.83663450764776,0.0,3,4.837473615391849
Miner_55,0.0,79.2104185282236,1,3.118752582377782
Miner_56,0.0,0.0,3,3.906445074665475
Miner_57,60.77502330735049,74.32903179990754,1,0.21541752010443935
Miner_58,100.0,0.0,3,6.0478462440845
Miner_59,100.0,0.0,2,5.97388566018303
Miner_60,68.42999930402219,100.0,2,0.8813214842043995
Miner_61,0.0,0.0,4,3.651960493130191
Miner_62,21.20256283184571,100.0,4,1.5273743677282448
Miner_63,100.0,100.0,4,1.3389688172894387
Miner_64,3.228411836460335,0.0,2,4.078621504224929
Miner_65,100.0,55.31987822632056,3,0.2956063868215561
Miner_66,98.54792705315052,0.0,3,5.016079177379002
Miner_67,90.72237246088113,14.309825836130024,1,4.820569153186784
Miner_68,57.963285608863224,100.0,2,1.5994484959247086
Miner_69,100.0,0.0,2,5.246309953209482
Miner_70,100.0,0.0,2,5.37788837828924
Miner_71,100.0,0.0,2,5.564380402696993
Miner_72,0.0,0.0,3,3.484159523268353
Miner_73,49.704097590817156,100.0,4,1.7332835081227327
Miner_74,0.0,100.0,1,1.688841024511319
Miner_75,79.49094336353686,0.0,2,4.792578132087599
Miner_76,78.66693587686113,0.0,3,5.187036267731773
Miner_77,0.0,50.97011956311381,2,2.8253067325507994
Miner_78,100.0,0.0,1,5.505433859009049
Miner_79,58.320344769681554,0.0,2,5.082278779537901
Miner_80,19.699099286898388,38.63387782592955,1,2.378437139050986
Miner_81,100.0,36.48592956861259,1,5.352294341353299
Miner_82,0.0,0.0,3,4.117780905376452
Miner_83,0.0,100.0,3,1.9283865623036722
Miner_84,71.52332363291971,0.0,2,5.440303814170515
Miner_85,0.0,100.0,4,2.42859329299968
Miner_86,100.0,100.0,4,0.1613799334225524
Miner_87,0.0,7.655642286640719,3,3.530874685876476
Miner_88,29.873685007671774,0.0,2,4.597738774188168
Miner_89,100.0,100.0,3,0.8234276938385809
Miner_90,0.0,100.0,3,2.1556299872781475
Miner_91,100.0,0.0,4,5.0393480614280595
Miner_92,100.0,100.0,4,1.187651008793168
Miner_93,0.0,34.6537343600695,3,2.9475871589468965
Miner_94,0.0,0.0,4,3.306129312104354
Miner_95,81.43296952460685,0.0,2,5.30760591060059
Miner_96,0.0,100.0,2,1.9174074248565425
Miner_97,0.0,0.0,4,3.9951920750186667
Miner_98,0.0,100.0,3,2.399873185581609
Miner_99,0.0,0.0,4,3.702670544272077
Miner_100,100.0,100.0,4,0.43673019905581245
Miner_101,100.0,0.0,4,5.934168882279686
Miner_102,100.0,0.9727815109829493,1,5.455506876573559
Miner_103,90.98112712901141,33.5857269925707,1,6.256497742995932
Miner_104,0.0,100.0,2,2.3116295434479794
Miner_105,0.0,0.0,4,3.963432578373089
Miner_106,100.0,100.0,3,0.7204851759079673
Miner_107,100.0,4.6577727722168305,2,5.3784729870955985
