Miner_ID,X_Position,Y_Position,Speed,Direction
Miner_1,7.038695569407494,25.476767641704583,1,3.192388907300021
Miner_2,100.0,68.57735349220738,3,6.088370385288194
Miner_3,100.0,0.0,3,5.90105809056304
Miner_4,0.0,0.0,4,3.895301805632313
Miner_5,98.67682500542551,100.0,1,0.8554297572241635
Miner_6,81.38886740548872,0.0,3,4.975283084434469
Miner_7,100.0,45.82127393422395,1,5.937022360519749
Miner_8,0.0,72.27968181667845,4,3.3490808788832145
Miner_9,100.0,0.0,4,5.39888020050867
Miner_10,28.50084090707003,100.0,4,1.7849218385297734
Miner_11,49.622343800144805,20.388628029914607,1,5.260112116334486
Miner_12,22.852074323528115,54.987680456043904,2,2.059104085142414
Miner_13,76.31656719551728,41.59728181752398,1,5.782427309812406
Miner_14,100.0,0.0,4,5.681318744481395
Miner_15,77.23677406161829,100.0,1,2.33520115746833
Miner_16,100.0,92.47611322864375,2,0.07467125976565511
Miner_17,88.3975699434782,100.0,3,0.8935625695904665
Miner_18,0.0,67.61910583992169,4,2.696923517630953
Miner_19,100.0,36.15967403803593,1,0.17284853805761696
Miner_20,73.53784464371252,100.0,2,1.377293611411661
Miner_21,0.0,46.42074161831772,3,3.2930517130443198
Miner_22,100.0,100.0,4,1.5010204617722134
Miner_23,97.16980802839294,79.2565102507674,1,0.7874417557993766
Miner_24,20.256077419793854,95.53748270700126,2,3.0491697520335848
Miner_25,32.430323848687266,83.17151924752238,1,3.5468798333759857
Miner_26,67.25959273625611,0.0,4,4.93300416563907
Miner_27,100.0,100.0,4,0.47193543446783687
Miner_28,100.0,100.0,4,0.9992744428007074
Miner_29,91.42374102010294,100.0,4,1.3913028862347279
Miner_30,0.0,100.0,1,2.0386981108983337
Miner_31,37.88362053517109,8.140596281203441,2,4.9803098009007085
Miner_32,80.59206829990777,0.0,4,5.251376407683558
Miner_33,100.0,33.69352806967268,3,6.246438460668295
Miner_34,100.0,100.0,4,1.4785226270410503
Miner_35,100.0,10.463595892394238,2,5.9691069254513875
Miner_36,78.84223125729544,100.0,4,1.2762017388232987
Miner_37,29.879333337667887,96.31460427983316,1,0.8901298593233866
Miner_38,73.49422801348041,0.0,2,5.207243695635476
Miner_39,0.0,88.85304095444695,4,2.8987714613945723
Miner_40,22.72057405723057,100.0,2,1.5254378741089305
Miner_41,38.935965334067404,40.831745347518805,2,2.733133453399888
Miner_42,100.0,100.0,4,0.9318922199003543
Miner_43,100.0,24.43330166725653,3,5.6730683562157385
Miner_44,43.793736272793865,100.0,3,1.517507373125903
Miner_45,80.18311720586459,23.575333380661675,2,5.220336909584776
Miner_46,100.0,8.607247545438518,4,5.849806536616966
Miner_47,0.0,100.0,4,2.2595702719551025
Miner_48,64.79462667129772,100.0,3,1.0625946713365055
Miner_49,0.0,0.0,4,3.6104325036172518
Miner_50,51.47516171861446,76.84348873860932,1,0.5563807426098781
Miner_51,80.11494077278759,0.0,4,5.180227184275376
Miner_52,100.0,60.54494648028219,2,0.5535955144676288
Miner_53,0.0,10.998994534170428,3,3.553121689169263
Miner_54,59.22828368357425,0.0,3,4.837473615391849
Miner_55,2.0078246926274828,78.68514256314543,1,3.118752582377782
Miner_56,0.0,31.68125228291026,3,3.906445074665475
Miner_57,38.3066169664248,69.41265950938163,1,0.21541752010443935
Miner_58,100.0,0.0,3,6.0478462440845
Miner_59,100.0,0.0,2,5.97388566018303
Miner_60,39.16792413435218,85.29481145089954,2,0.8813214842043995
Miner_61,0.0,0.0,4,3.651960493130191
Miner_62,17.20899782934663,100.0,4,1.5273743677282448
Miner_63,100.0,100.0,4,1.3389688172894387
Miner_64,30.46891236026061,13.651868586912784,2,4.078621504224929
Miner_65,100.0,35.2187989960305,3,0.2956063868215561
Miner_66,77.91392097348142,0.0,3,5.016079177379002
Miner_67,88.23907875144215,37.17537311479055,1,4.820569153186784
Miner_68,59.28110506162069,100.0,2,1.5994484959247086
Miner_69,100.0,11.350904358035967,2,5.246309953209482
Miner_70,94.04712242151388,9.80348826146814,2,5.37788837828924
Miner_71,76.15559318407539,4.49085670133705,2,5.564380402696993
Miner_72,0.0,0.0,3,3.484159523268353
Miner_73,64.58722505140594,100.0,4,1.7332835081227327
Miner_74,0.0,100.0,1,1.688841024511319
Miner_75,75.80619435671898,0.0,2,4.792578132087599
Miner_76,47.13222785482704,0.0,3,5.187036267731773
Miner_77,34.9761683965819,36.66233182817766,2,2.8253067325507994
Miner_78,100.0,6.949626498205644,1,5.505433859009049
Miner_79,41.690761190385786,0.0,2,5.082278779537901
Miner_80,36.320244879376446,22.73615725996011,1,2.378437139050986
Miner_81,100.0,54.935431831290146,1,5.352294341353299
Miner_82,0.0,0.0,3,4.117780905376452
Miner_83,0.0,84.3068703092561,3,1.9283865623036722
Miner_84,40.918862433728115,0.0,2,5.440303814170515
Miner_85,0.0,90.49265236025332,4,2.42859329299968
Miner_86,100.0,100.0,4,0.1613799334225524
Miner_87,0.0,33.842816388664524,3,3.530874685876476
Miner_88,35.13604811755006,14.393908326787482,2,4.597738774188168
Miner_89,100.0,100.0,3,0.8234276938385809
Miner_90,8.314537411656772,100.0,3,2.1556299872781475
Miner_91,100.0,0.0,4,5.0393480614280595
Miner_92,100.0,100.0,4,1.187651008793168
Miner_93,0.0,21.351170392492175,3,2.9475871589468965
Miner_94,0.0,0.0,4,3.306129312104354
Miner_95,55.6413035044945,0.0,2,5.30760591060059
Miner_96,0.0,100.0,2,1.9174074248565425
Miner_97,0.0,0.0,4,3.9951920750186667
Miner_98,0.0,100.0,3,2.399873185581609
Miner_99,0.0,0.0,4,3.702670544272077
Miner_100,100.0,92.75746026121891,4,0.43673019905581245
Miner_101,100.0,8.963156224247168,4,5.934168882279686
Miner_102,100.0,17.90912160999035,1,5.455506876573559
Miner_103,67.98931724283665,34.19946810900228,1,6.256497742995932
Miner_104,0.0,100.0,2,2.3116295434479794
Miner_105,0.0,0.0,4,3.963432578373089
Miner_106,73.63371507995589,98.37744171386433,3,0.7204851759079673
Miner_107,100.0,40.82515439936802,2,5.3784729870955985
Miner_108,3.2202490113468114,100.0,3,2.342772771479589
Miner_109,62.63953166181881,9.23746452104987,3,4.308612318690177
Miner_110,100.0,0.0,4,5.028893780598488
Miner_111,0.0,53.062696115631255,3,2.8127807127151607
Miner_112,41.93362679560799,0.0,1,5.195407214555677
Miner_113,37.246861573834735,87.26576164611407,2,2.867061136480138
Miner_114,99.9378134350776,0.0,4,5.334577691168399
Miner_115,20.797741728705,25.080941550467983,1,4.638914279935102
Miner_116,100.0,52.38257075374531,4,0.17068228189687992
Miner_117,18.503521288070175,0.0,2,4.939392249554269
Miner_118,0.0,0.0,4,4.3346592936151715
Miner_119,95.3606124953308,51.30434410606037,1,0.42261282877148276
Miner_120,100.0,7.662040905116936,4,6.027595266096687
Miner_121,19.5485975891507,33.08687622475746,1,2.1512221596377015
Miner_122,0.0,53.02453473681774,2,3.916417719041134
Miner_123,36.23868548984017,45.539061839173826,1,1.3952736071797207
Miner_124,0.0,0.0,4,4.0368033350974155
Miner_125,82.93636041480258,0.0,4,4.753536927824145
Miner_126,100.0,34.88793687946159,2,0.373416861209779
Miner_127,0.0,0.0,4,3.8736876800917397
Miner_128,0.0,0.0,3,4.153978945675675
Miner_129,0.0,53.099389816798606,3,2.9617425375001654
Miner_130,100.0,49.39927456904189,1,1.0758112925985162
Miner_131,23.949935135460592,100.0,3,1.7163100277145902
Miner_132,13.077881497081155,63.64255228536507,1,1.8727687412558762
Miner_133,0.0,100.0,3,2.8853819781698142
Miner_134,8.65112072120929,0.0,2,3.8029684046809336
Miner_135,0.0,60.87444538886406,1,2.6608006735034566
Miner_136,100.0,91.89457658212449,3,0.41023913109315163
Miner_137,98.05144350899704,51.5157745862672,1,6.031048078083759
Miner_138,83.52640287036661,55.987507332419,1,5.797196291241429
Miner_139,12.469127343431065,100.0,4,2.18881803901272
Miner_140,90.43738101793349,100.0,1,1.1063669416599053
