Miner_ID,X_Position,Y_Position,Speed,Direction
Miner_1,29.010318818508665,26.593804704454556,1,3.192388907300021
Miner_2,100.0,81.3539609312553,3,6.088370385288194
Miner_3,69.2689641646211,17.050517610787693,3,5.90105809056304
Miner_4,31.667022730876965,5.100863675510224,4,3.895301805632313
Miner_5,84.24715333478014,88.03882288871807,1,0.8554297572241635
Miner_6,64.23703130813033,4.824594060482951,3,4.975283084434469
Miner_7,100.0,53.28567304912639,1,5.937022360519749
Miner_8,0.0,90.40791515111425,4,3.3490808788832145
Miner_9,63.282468381010915,38.24880858679137,4,5.39888020050867
Miner_10,47.20022424188534,100.0,4,1.7849218385297734
Miner_11,38.16595834670528,39.17030080797724,1,5.260112116334486
Miner_12,43.493886486274164,16.130048121611708,2,2.059104085142414
Miner_13,57.01775125213794,52.15927515133973,1,5.782427309812406
Miner_14,100.0,44.88217505440127,4,5.681318744481395
Miner_15,92.46313974976488,100.0,1,2.33520115746833
Miner_16,77.95541434620998,89.193630194305,2,0.07467125976565511
Miner_17,47.03935198492752,66.70341925620706,3,0.8935625695904665
Miner_18,0.0,29.76509489064577,4,2.696923517630953
Miner_19,83.88079077282634,32.37591307680958,1,0.17284853805761696
Miner_20,65.07675857165664,68.70138709451294,2,1.377293611411661
Miner_21,43.27475232595207,56.37886443155139,3,3.2930517130443198
Miner_22,100.0,58.92213285871747,4,1.5010204617722134
Miner_23,81.64528214090478,63.66840273353802,1,0.7874417557993766
Miner_24,64.06828731194503,91.47666205520034,2,3.0491697520335848
Miner_25,52.64808635964994,91.84573846600597,1,3.5468798333759857
Miner_26,48.00255806300163,41.775583583126945,4,4.93300416563907
Miner_27,95.50208278881894,85.54755225800238,4,0.47193543446783687
Miner_28,100.0,64.91451978001061,4,0.9992744428007074
Miner_29,75.71299760536078,56.48589618164208,4,1.3913028862347279
Miner_30,9.391883303370292,90.14013262506387,1,2.0386981108983337
Miner_31,26.23563214271229,50.57082567498758,2,4.9803098009007085
Miner_32,35.42455154664206,47.536677067556106,4,5.251376407683558
Miner_33,85.9837978545687,36.118274151912715,3,6.246438460668295
Miner_34,96.94856999705053,61.863865662729836,4,1.4785226270410503
Miner_35,60.21730412160997,24.056958904638464,2,5.9691069254513875
Miner_36,53.291261668612094,54.62143785986183,4,1.2762017388232987
Miner_37,16.03448889004477,79.21722780795551,1,0.8901298593233866
Miner_38,52.598460803594776,31.919396553548093,2,5.207243695635476
Miner_39,38.938767825621426,67.69414425451919,4,2.8987714613945723
Miner_40,20.725486415261486,66.98354370786626,2,1.5254378741089305
